uniprot_id,drug_id,interaction
Q9Y6M4,CHEMBL1995927,0
O14757,CHEMBL1996176,0
O14965,CHEMBL1996176,0
O43293,CHEMBL1996176,0
O60674,CHEMBL1996176,0
O94806,CHEMBL1996176,0
O95819,CHEMBL1996176,1
O96013,CHEMBL1996176,0
P00519,CHEMBL1996176,0
P04629,CHEMBL1996176,0
P06239,CHEMBL1996176,0
P06241,CHEMBL1996176,0
P07333,CHEMBL1996176,1
P07949,CHEMBL1996176,1
P08069,CHEMBL1996176,0
P08581,CHEMBL1996176,0
P09619,CHEMBL1996176,1
P11309,CHEMBL1996176,0
P11362,CHEMBL1996176,1
P16234,CHEMBL1996176,0
P17612,CHEMBL1996176,0
P17948,CHEMBL1996176,0
P29376,CHEMBL1996176,1
P34947,CHEMBL1996176,0
P35968,CHEMBL1996176,1
P36507,CHEMBL1996176,0
P36888,CHEMBL1996176,1
P45983,CHEMBL1996176,0
P45984,CHEMBL1996176,0
P48729,CHEMBL1996176,1
P49336,CHEMBL1996176,0
P49760,CHEMBL1996176,0
P49840,CHEMBL1996176,0
P49841,CHEMBL1996176,0
P50613,CHEMBL1996176,0
P50750,CHEMBL1996176,0
P51812,CHEMBL1996176,1
P51817,CHEMBL1996176,0
P51955,CHEMBL1996176,0
P52333,CHEMBL1996176,0
P53667,CHEMBL1996176,0
Q00535,CHEMBL1996176,1
Q02750,CHEMBL1996176,0
Q04759,CHEMBL1996176,0
Q04771,CHEMBL1996176,0
Q04912,CHEMBL1996176,1
Q05397,CHEMBL1996176,1
Q06187,CHEMBL1996176,0
Q06418,CHEMBL1996176,0
Q07912,CHEMBL1996176,0
Q12851,CHEMBL1996176,0
Q13131,CHEMBL1996176,0
Q13464,CHEMBL1996176,0
Q13627,CHEMBL1996176,0
Q14164,CHEMBL1996176,0
Q16288,CHEMBL1996176,1
Q16539,CHEMBL1996176,0
Q16620,CHEMBL1996176,1
Q5S007,CHEMBL1996176,1
Q7L7X3,CHEMBL1996176,0
Q8IU85,CHEMBL1996176,0
Q96GD4,CHEMBL1996176,1
Q9HAZ1,CHEMBL1996176,1
Q9UHD2,CHEMBL1996176,0
Q9UM73,CHEMBL1996176,0
Q9UQM7,CHEMBL1996176,0
Q9Y463,CHEMBL1996176,0
O14757,CHEMBL1996345,0
O14965,CHEMBL1996345,0
O43293,CHEMBL1996345,0
O60674,CHEMBL1996345,0
O94806,CHEMBL1996345,0
O95819,CHEMBL1996345,1
O96013,CHEMBL1996345,0
P00519,CHEMBL1996345,0
P04629,CHEMBL1996345,0
P06239,CHEMBL1996345,0
P06241,CHEMBL1996345,0
P07333,CHEMBL1996345,0
P07949,CHEMBL1996345,0
P08069,CHEMBL1996345,0
P08581,CHEMBL1996345,0
P09619,CHEMBL1996345,0
P11309,CHEMBL1996345,0
P11362,CHEMBL1996345,0
P16234,CHEMBL1996345,0
P17612,CHEMBL1996345,0
P17948,CHEMBL1996345,0
P29376,CHEMBL1996345,0
P34947,CHEMBL1996345,0
P35968,CHEMBL1996345,0
P36507,CHEMBL1996345,0
P36888,CHEMBL1996345,0
P45983,CHEMBL1996345,0
P45984,CHEMBL1996345,0
P48729,CHEMBL1996345,0
P49336,CHEMBL1996345,0
P49760,CHEMBL1996345,0
P49840,CHEMBL1996345,0
P49841,CHEMBL1996345,0
P50613,CHEMBL1996345,0
P50750,CHEMBL1996345,0
P51812,CHEMBL1996345,0
P51817,CHEMBL1996345,0
P51955,CHEMBL1996345,0
P52333,CHEMBL1996345,0
P53667,CHEMBL1996345,0
Q00535,CHEMBL1996345,0
Q02750,CHEMBL1996345,0
Q04759,CHEMBL1996345,0
Q04771,CHEMBL1996345,0
Q04912,CHEMBL1996345,0
Q05397,CHEMBL1996345,0
Q06187,CHEMBL1996345,0
Q06418,CHEMBL1996345,0
Q07912,CHEMBL1996345,0
Q12851,CHEMBL1996345,0
Q13131,CHEMBL1996345,0
Q13464,CHEMBL1996345,0
Q13627,CHEMBL1996345,0
Q14164,CHEMBL1996345,0
Q16288,CHEMBL1996345,0
Q16539,CHEMBL1996345,0
Q16620,CHEMBL1996345,0
Q5S007,CHEMBL1996345,0
Q7L7X3,CHEMBL1996345,0
Q8IU85,CHEMBL1996345,0
Q96GD4,CHEMBL1996345,0
Q9HAZ1,CHEMBL1996345,0
Q9UHD2,CHEMBL1996345,0
Q9UM73,CHEMBL1996345,0
Q9UQM7,CHEMBL1996345,0
Q9Y463,CHEMBL1996345,0
O14757,CHEMBL1996576,0
O14965,CHEMBL1996576,0
O43293,CHEMBL1996576,0
O60674,CHEMBL1996576,0
O94806,CHEMBL1996576,0
O95819,CHEMBL1996576,0
O96013,CHEMBL1996576,0
P00519,CHEMBL1996576,0
P04629,CHEMBL1996576,0
P06239,CHEMBL1996576,0
P06241,CHEMBL1996576,0
P07333,CHEMBL1996576,0
P07949,CHEMBL1996576,0
P08069,CHEMBL1996576,0
P08581,CHEMBL1996576,0
P09619,CHEMBL1996576,0
P11309,CHEMBL1996576,0
P11362,CHEMBL1996576,0
P16234,CHEMBL1996576,0
P17612,CHEMBL1996576,0
P17948,CHEMBL1996576,0
P29376,CHEMBL1996576,0
P34947,CHEMBL1996576,0
P35968,CHEMBL1996576,0
P36507,CHEMBL1996576,0
P36888,CHEMBL1996576,0
P45983,CHEMBL1996576,0
P45984,CHEMBL1996576,0
P48729,CHEMBL1996576,0
P49336,CHEMBL1996576,1
P49760,CHEMBL1996576,0
P49840,CHEMBL1996576,0
P49841,CHEMBL1996576,0
P50613,CHEMBL1996576,0
P50750,CHEMBL1996576,0
P51812,CHEMBL1996576,0
P51817,CHEMBL1996576,0
P51955,CHEMBL1996576,0
P52333,CHEMBL1996576,0
P53667,CHEMBL1996576,0
Q00535,CHEMBL1996576,0
Q02750,CHEMBL1996576,0
Q04759,CHEMBL1996576,0
Q04771,CHEMBL1996576,0
Q04912,CHEMBL1996576,0
Q05397,CHEMBL1996576,0
Q06187,CHEMBL1996576,0
Q06418,CHEMBL1996576,0
Q07912,CHEMBL1996576,0
Q12851,CHEMBL1996576,0
Q13131,CHEMBL1996576,0
Q13464,CHEMBL1996576,0
Q13627,CHEMBL1996576,0
Q14164,CHEMBL1996576,0
Q16288,CHEMBL1996576,0
Q16539,CHEMBL1996576,0
Q16620,CHEMBL1996576,0
Q5S007,CHEMBL1996576,0
Q7L7X3,CHEMBL1996576,0
Q8IU85,CHEMBL1996576,0
Q96GD4,CHEMBL1996576,0
Q9HAZ1,CHEMBL1996576,0
Q9UHD2,CHEMBL1996576,0
Q9UM73,CHEMBL1996576,0
Q9UQM7,CHEMBL1996576,0
Q9Y463,CHEMBL1996576,0
O14757,CHEMBL1996646,0
O14965,CHEMBL1996646,1
O43293,CHEMBL1996646,0
O60674,CHEMBL1996646,0
O94806,CHEMBL1996646,1
O95819,CHEMBL1996646,0
O96013,CHEMBL1996646,0
P00519,CHEMBL1996646,1
P04629,CHEMBL1996646,1
P06239,CHEMBL1996646,1
P06241,CHEMBL1996646,0
P07333,CHEMBL1996646,1
P07949,CHEMBL1996646,1
P08069,CHEMBL1996646,0
P08581,CHEMBL1996646,1
P09619,CHEMBL1996646,1
P11309,CHEMBL1996646,0
P11362,CHEMBL1996646,0
P16234,CHEMBL1996646,1
P17612,CHEMBL1996646,0
P17948,CHEMBL1996646,1
P29376,CHEMBL1996646,0
P34947,CHEMBL1996646,0
P35968,CHEMBL1996646,1
P36507,CHEMBL1996646,0
P36888,CHEMBL1996646,1
P45983,CHEMBL1996646,0
P45984,CHEMBL1996646,0
P48729,CHEMBL1996646,0
P49336,CHEMBL1996646,0
P49760,CHEMBL1996646,0
P49840,CHEMBL1996646,0
P49841,CHEMBL1996646,0
P50613,CHEMBL1996646,0
P50750,CHEMBL1996646,0
P51812,CHEMBL1996646,1
P51817,CHEMBL1996646,0
P51955,CHEMBL1996646,1
P52333,CHEMBL1996646,0
P53667,CHEMBL1996646,0
Q00535,CHEMBL1996646,0
Q02750,CHEMBL1996646,1
Q04759,CHEMBL1996646,1
Q04771,CHEMBL1996646,0
Q04912,CHEMBL1996646,1
Q05397,CHEMBL1996646,0
Q06187,CHEMBL1996646,0
Q06418,CHEMBL1996646,1
Q07912,CHEMBL1996646,0
Q12851,CHEMBL1996646,1
Q13131,CHEMBL1996646,1
Q13464,CHEMBL1996646,0
Q13627,CHEMBL1996646,0
Q14164,CHEMBL1996646,1
Q16288,CHEMBL1996646,1
Q16539,CHEMBL1996646,0
Q16620,CHEMBL1996646,1
Q5S007,CHEMBL1996646,0
Q7L7X3,CHEMBL1996646,0
Q8IU85,CHEMBL1996646,0
Q96GD4,CHEMBL1996646,1
Q9HAZ1,CHEMBL1996646,0
Q9UHD2,CHEMBL1996646,0
Q9UM73,CHEMBL1996646,0
Q9UQM7,CHEMBL1996646,0
Q9Y463,CHEMBL1996646,1
O14757,CHEMBL1996702,1
O14965,CHEMBL1996702,0
O43293,CHEMBL1996702,1
O60674,CHEMBL1996702,0
O94806,CHEMBL1996702,0
O95819,CHEMBL1996702,0
O96013,CHEMBL1996702,1
P00519,CHEMBL1996702,1
P04629,CHEMBL1996702,0
P06239,CHEMBL1996702,1
P06241,CHEMBL1996702,0
P07333,CHEMBL1996702,0
P07949,CHEMBL1996702,1
P08069,CHEMBL1996702,0
P08581,CHEMBL1996702,0
P09619,CHEMBL1996702,0
P11309,CHEMBL1996702,0
P11362,CHEMBL1996702,0
P16234,CHEMBL1996702,1
P17612,CHEMBL1996702,0
P17948,CHEMBL1996702,0
P29376,CHEMBL1996702,1
P34947,CHEMBL1996702,0
P35968,CHEMBL1996702,1
P36507,CHEMBL1996702,0
P36888,CHEMBL1996702,0
P45983,CHEMBL1996702,1
P45984,CHEMBL1996702,0
P48729,CHEMBL1996702,0
P49336,CHEMBL1996702,0
P49760,CHEMBL1996702,0
P49840,CHEMBL1996702,0
P49841,CHEMBL1996702,0
P50613,CHEMBL1996702,0
P50750,CHEMBL1996702,1
P51812,CHEMBL1996702,0
P51817,CHEMBL1996702,0
P51955,CHEMBL1996702,0
P52333,CHEMBL1996702,0
P53667,CHEMBL1996702,0
Q00535,CHEMBL1996702,1
Q02750,CHEMBL1996702,0
Q04759,CHEMBL1996702,0
Q04771,CHEMBL1996702,1
Q04912,CHEMBL1996702,0
Q05397,CHEMBL1996702,0
Q06187,CHEMBL1996702,0
Q06418,CHEMBL1996702,0
Q07912,CHEMBL1996702,0
Q12851,CHEMBL1996702,1
Q13131,CHEMBL1996702,0
Q13464,CHEMBL1996702,0
Q13627,CHEMBL1996702,1
Q14164,CHEMBL1996702,0
Q16288,CHEMBL1996702,0
Q16539,CHEMBL1996702,0
Q16620,CHEMBL1996702,0
Q5S007,CHEMBL1996702,0
Q7L7X3,CHEMBL1996702,0
Q8IU85,CHEMBL1996702,0
Q96GD4,CHEMBL1996702,0
Q9HAZ1,CHEMBL1996702,1
Q9UHD2,CHEMBL1996702,0
Q9UM73,CHEMBL1996702,1
Q9UQM7,CHEMBL1996702,0
Q9Y463,CHEMBL1996702,1
O14757,CHEMBL1996795,1
O43293,CHEMBL1996795,0
O95819,CHEMBL1996795,0
O96013,CHEMBL1996795,0
P04629,CHEMBL1996795,0
P06239,CHEMBL1996795,0
P06241,CHEMBL1996795,0
P08581,CHEMBL1996795,0
P11309,CHEMBL1996795,0
P29376,CHEMBL1996795,0
P34947,CHEMBL1996795,0
P36507,CHEMBL1996795,0
P45983,CHEMBL1996795,0
P49336,CHEMBL1996795,0
P51955,CHEMBL1996795,0
P52333,CHEMBL1996795,0
P53667,CHEMBL1996795,0
Q05397,CHEMBL1996795,0
Q06187,CHEMBL1996795,0
Q06418,CHEMBL1996795,0
Q12851,CHEMBL1996795,0
Q13627,CHEMBL1996795,0
Q7L7X3,CHEMBL1996795,0
Q96GD4,CHEMBL1996795,0
Q9UM73,CHEMBL1996795,0
O14757,CHEMBL1997007,0
O14965,CHEMBL1997007,0
O43293,CHEMBL1997007,0
O60674,CHEMBL1997007,1
O94806,CHEMBL1997007,0
O95819,CHEMBL1997007,0
O96013,CHEMBL1997007,0
P00519,CHEMBL1997007,0
P04629,CHEMBL1997007,0
P06239,CHEMBL1997007,0
P06241,CHEMBL1997007,0
P07333,CHEMBL1997007,0
P07949,CHEMBL1997007,1
P08069,CHEMBL1997007,0
P08581,CHEMBL1997007,0
P09619,CHEMBL1997007,0
P11309,CHEMBL1997007,0
P11362,CHEMBL1997007,0
P16234,CHEMBL1997007,0
P17612,CHEMBL1997007,0
P17948,CHEMBL1997007,0
P29376,CHEMBL1997007,0
P34947,CHEMBL1997007,0
P35968,CHEMBL1997007,1
P36507,CHEMBL1997007,0
P36888,CHEMBL1997007,0
P45983,CHEMBL1997007,1
P45984,CHEMBL1997007,0
P48729,CHEMBL1997007,1
P49336,CHEMBL1997007,0
P49760,CHEMBL1997007,0
P49840,CHEMBL1997007,0
P49841,CHEMBL1997007,0
P50613,CHEMBL1997007,0
P50750,CHEMBL1997007,0
P51812,CHEMBL1997007,0
P51817,CHEMBL1997007,0
P51955,CHEMBL1997007,0
P52333,CHEMBL1997007,0
P53667,CHEMBL1997007,0
Q00535,CHEMBL1997007,0
Q02750,CHEMBL1997007,0
Q04759,CHEMBL1997007,0
Q04771,CHEMBL1997007,0
Q04912,CHEMBL1997007,0
Q05397,CHEMBL1997007,0
Q06187,CHEMBL1997007,0
Q06418,CHEMBL1997007,0
Q07912,CHEMBL1997007,0
Q12851,CHEMBL1997007,0
Q13131,CHEMBL1997007,0
Q13464,CHEMBL1997007,0
Q13627,CHEMBL1997007,0
Q14164,CHEMBL1997007,0
Q16288,CHEMBL1997007,0
Q16539,CHEMBL1997007,0
Q16620,CHEMBL1997007,0
Q5S007,CHEMBL1997007,1
Q7L7X3,CHEMBL1997007,0
Q8IU85,CHEMBL1997007,0
Q96GD4,CHEMBL1997007,1
Q9HAZ1,CHEMBL1997007,1
Q9UHD2,CHEMBL1997007,0
Q9UM73,CHEMBL1997007,0
Q9UQM7,CHEMBL1997007,0
Q9Y463,CHEMBL1997007,0
O14757,CHEMBL1997193,0
O14965,CHEMBL1997193,0
O43293,CHEMBL1997193,0
O60674,CHEMBL1997193,1
O94806,CHEMBL1997193,0
O95819,CHEMBL1997193,0
O96013,CHEMBL1997193,0
P00519,CHEMBL1997193,0
P04629,CHEMBL1997193,1
P06239,CHEMBL1997193,0
P06241,CHEMBL1997193,0
P07333,CHEMBL1997193,1
P07949,CHEMBL1997193,1
P08069,CHEMBL1997193,1
P08581,CHEMBL1997193,0
P09619,CHEMBL1997193,0
P11309,CHEMBL1997193,1
P11362,CHEMBL1997193,1
P16234,CHEMBL1997193,0
P17612,CHEMBL1997193,1
P17948,CHEMBL1997193,0
P29376,CHEMBL1997193,0
P34947,CHEMBL1997193,1
P35968,CHEMBL1997193,1
P36507,CHEMBL1997193,0
P36888,CHEMBL1997193,1
P45983,CHEMBL1997193,1
P45984,CHEMBL1997193,0
P48729,CHEMBL1997193,0
P49336,CHEMBL1997193,0
P49760,CHEMBL1997193,0
P49840,CHEMBL1997193,0
P49841,CHEMBL1997193,1
P50613,CHEMBL1997193,0
P51812,CHEMBL1997193,1
P51817,CHEMBL1997193,0
P51955,CHEMBL1997193,0
P52333,CHEMBL1997193,0
P53667,CHEMBL1997193,0
Q00535,CHEMBL1997193,0
Q02750,CHEMBL1997193,0
Q04771,CHEMBL1997193,0
Q04912,CHEMBL1997193,1
Q05397,CHEMBL1997193,0
Q06187,CHEMBL1997193,0
Q06418,CHEMBL1997193,1
Q07912,CHEMBL1997193,0
Q12851,CHEMBL1997193,0
Q13131,CHEMBL1997193,1
Q13464,CHEMBL1997193,1
Q14164,CHEMBL1997193,0
Q16288,CHEMBL1997193,1
Q16539,CHEMBL1997193,0
Q16620,CHEMBL1997193,0
Q5S007,CHEMBL1997193,0
Q7L7X3,CHEMBL1997193,0
Q8IU85,CHEMBL1997193,1
Q96GD4,CHEMBL1997193,1
Q9BWU1,CHEMBL1997193,0
Q9HAZ1,CHEMBL1997193,0
Q9UHD2,CHEMBL1997193,0
Q9UM73,CHEMBL1997193,0
Q9UQM7,CHEMBL1997193,0
Q9Y463,CHEMBL1997193,1
O14757,CHEMBL1997197,0
O14965,CHEMBL1997197,0
O43293,CHEMBL1997197,0
O60674,CHEMBL1997197,0
O94806,CHEMBL1997197,0
O95819,CHEMBL1997197,0
O96013,CHEMBL1997197,0
P00519,CHEMBL1997197,0
P04629,CHEMBL1997197,0
P06239,CHEMBL1997197,0
P06241,CHEMBL1997197,0
P07333,CHEMBL1997197,0
P07949,CHEMBL1997197,0
P08069,CHEMBL1997197,0
P08581,CHEMBL1997197,0
P09619,CHEMBL1997197,0
P11309,CHEMBL1997197,0
P11362,CHEMBL1997197,0
P16234,CHEMBL1997197,0
P17612,CHEMBL1997197,0
P17948,CHEMBL1997197,0
P29376,CHEMBL1997197,0
P34947,CHEMBL1997197,0
P35968,CHEMBL1997197,0
P36507,CHEMBL1997197,0
P36888,CHEMBL1997197,0
P45983,CHEMBL1997197,0
P45984,CHEMBL1997197,0
P48729,CHEMBL1997197,0
P49336,CHEMBL1997197,0
P49760,CHEMBL1997197,0
P49840,CHEMBL1997197,0
P49841,CHEMBL1997197,0
P50613,CHEMBL1997197,0
P50750,CHEMBL1997197,1
P51812,CHEMBL1997197,0
P51817,CHEMBL1997197,0
P51955,CHEMBL1997197,0
P52333,CHEMBL1997197,0
P53667,CHEMBL1997197,0
Q00535,CHEMBL1997197,1
Q02750,CHEMBL1997197,0
Q04759,CHEMBL1997197,0
Q04771,CHEMBL1997197,0
Q04912,CHEMBL1997197,0
Q05397,CHEMBL1997197,0
Q06187,CHEMBL1997197,0
Q06418,CHEMBL1997197,0
Q07912,CHEMBL1997197,0
Q12851,CHEMBL1997197,0
Q13131,CHEMBL1997197,0
Q13464,CHEMBL1997197,0
Q13627,CHEMBL1997197,0
Q14164,CHEMBL1997197,0
Q16288,CHEMBL1997197,0
Q16539,CHEMBL1997197,0
Q16620,CHEMBL1997197,0
Q5S007,CHEMBL1997197,0
Q7L7X3,CHEMBL1997197,0
Q8IU85,CHEMBL1997197,0
Q96GD4,CHEMBL1997197,0
Q9HAZ1,CHEMBL1997197,1
Q9UHD2,CHEMBL1997197,0
Q9UM73,CHEMBL1997197,0
Q9UQM7,CHEMBL1997197,0
Q9Y463,CHEMBL1997197,1
O14757,CHEMBL1997335,1
O14965,CHEMBL1997335,0
O43293,CHEMBL1997335,1
O60674,CHEMBL1997335,1
O94806,CHEMBL1997335,1
O95819,CHEMBL1997335,1
O96013,CHEMBL1997335,0
P00519,CHEMBL1997335,0
P04629,CHEMBL1997335,0
P06239,CHEMBL1997335,0
P06241,CHEMBL1997335,0
P07333,CHEMBL1997335,0
P07949,CHEMBL1997335,1
P08069,CHEMBL1997335,0
P08581,CHEMBL1997335,1
P09619,CHEMBL1997335,0
P11309,CHEMBL1997335,0
P11362,CHEMBL1997335,0
P16234,CHEMBL1997335,1
P17612,CHEMBL1997335,0
P17948,CHEMBL1997335,1
P29376,CHEMBL1997335,1
P34947,CHEMBL1997335,1
P35968,CHEMBL1997335,0
P36507,CHEMBL1997335,0
P36888,CHEMBL1997335,0
P45983,CHEMBL1997335,0
P45984,CHEMBL1997335,0
P48729,CHEMBL1997335,1
P49336,CHEMBL1997335,0
P49760,CHEMBL1997335,1
P49840,CHEMBL1997335,0
P49841,CHEMBL1997335,0
P50613,CHEMBL1997335,0
P50750,CHEMBL1997335,1
P51812,CHEMBL1997335,0
P51817,CHEMBL1997335,1
P51955,CHEMBL1997335,1
P52333,CHEMBL1997335,1
P53667,CHEMBL1997335,1
Q00535,CHEMBL1997335,1
Q02750,CHEMBL1997335,0
Q04759,CHEMBL1997335,0
Q04771,CHEMBL1997335,1
Q04912,CHEMBL1997335,1
Q05397,CHEMBL1997335,1
Q06187,CHEMBL1997335,1
Q06418,CHEMBL1997335,1
Q07912,CHEMBL1997335,0
Q12851,CHEMBL1997335,0
Q13131,CHEMBL1997335,1
Q13464,CHEMBL1997335,1
Q13627,CHEMBL1997335,1
Q14164,CHEMBL1997335,1
Q16288,CHEMBL1997335,0
Q16539,CHEMBL1997335,1
Q16620,CHEMBL1997335,0
Q5S007,CHEMBL1997335,1
Q7L7X3,CHEMBL1997335,1
Q8IU85,CHEMBL1997335,0
Q96GD4,CHEMBL1997335,0
Q9HAZ1,CHEMBL1997335,1
Q9UHD2,CHEMBL1997335,1
Q9UM73,CHEMBL1997335,0
Q9UQM7,CHEMBL1997335,0
Q9Y463,CHEMBL1997335,1
O14757,CHEMBL1997611,1
O43293,CHEMBL1997611,0
O94806,CHEMBL1997611,0
O95819,CHEMBL1997611,0
O96013,CHEMBL1997611,0
P04629,CHEMBL1997611,0
P06239,CHEMBL1997611,0
P06241,CHEMBL1997611,0
P07949,CHEMBL1997611,0
P08069,CHEMBL1997611,0
P08581,CHEMBL1997611,0
P11309,CHEMBL1997611,0
P11362,CHEMBL1997611,0
P16234,CHEMBL1997611,0
P17948,CHEMBL1997611,0
P29376,CHEMBL1997611,1
P34947,CHEMBL1997611,0
P36507,CHEMBL1997611,0
P36888,CHEMBL1997611,0
P45983,CHEMBL1997611,0
P45984,CHEMBL1997611,0
P48729,CHEMBL1997611,0
P49336,CHEMBL1997611,0
P49760,CHEMBL1997611,0
P49840,CHEMBL1997611,0
P49841,CHEMBL1997611,0
P50613,CHEMBL1997611,0
P51812,CHEMBL1997611,0
P51817,CHEMBL1997611,0
P51955,CHEMBL1997611,0
P52333,CHEMBL1997611,0
P53667,CHEMBL1997611,0
Q00535,CHEMBL1997611,0
Q02750,CHEMBL1997611,0
Q04771,CHEMBL1997611,0
Q04912,CHEMBL1997611,0
Q05397,CHEMBL1997611,0
Q06187,CHEMBL1997611,0
Q06418,CHEMBL1997611,0
Q07912,CHEMBL1997611,0
Q12851,CHEMBL1997611,0
Q13131,CHEMBL1997611,0
Q13464,CHEMBL1997611,0
Q13627,CHEMBL1997611,1
Q14164,CHEMBL1997611,0
Q16288,CHEMBL1997611,0
Q16539,CHEMBL1997611,0
Q16620,CHEMBL1997611,0
Q5S007,CHEMBL1997611,0
Q7L7X3,CHEMBL1997611,0
Q96GD4,CHEMBL1997611,0
Q9HAZ1,CHEMBL1997611,1
Q9UHD2,CHEMBL1997611,0
Q9UM73,CHEMBL1997611,0
Q9UQM7,CHEMBL1997611,0
Q9Y463,CHEMBL1997611,1
O14757,CHEMBL1997892,0
O14965,CHEMBL1997892,0
O43293,CHEMBL1997892,0
O60674,CHEMBL1997892,0
O94806,CHEMBL1997892,0
O95819,CHEMBL1997892,0
O96013,CHEMBL1997892,0
P00519,CHEMBL1997892,0
P04629,CHEMBL1997892,1
P06239,CHEMBL1997892,0
P06241,CHEMBL1997892,0
P07333,CHEMBL1997892,0
P07949,CHEMBL1997892,1
P08069,CHEMBL1997892,0
P08581,CHEMBL1997892,0
P09619,CHEMBL1997892,1
P11309,CHEMBL1997892,0
P11362,CHEMBL1997892,0
P16234,CHEMBL1997892,1
P17612,CHEMBL1997892,0
P17948,CHEMBL1997892,0
P29376,CHEMBL1997892,0
P34947,CHEMBL1997892,0
P35968,CHEMBL1997892,1
P36507,CHEMBL1997892,0
P36888,CHEMBL1997892,0
P45983,CHEMBL1997892,0
P45984,CHEMBL1997892,0
P48729,CHEMBL1997892,0
P49336,CHEMBL1997892,1
P49760,CHEMBL1997892,0
P49840,CHEMBL1997892,0
P49841,CHEMBL1997892,0
P50613,CHEMBL1997892,0
P50750,CHEMBL1997892,0
P51812,CHEMBL1997892,0
P51817,CHEMBL1997892,0
P51955,CHEMBL1997892,0
P52333,CHEMBL1997892,0
P53667,CHEMBL1997892,0
Q00535,CHEMBL1997892,0
Q02750,CHEMBL1997892,0
Q04759,CHEMBL1997892,0
Q04771,CHEMBL1997892,0
Q04912,CHEMBL1997892,0
Q05397,CHEMBL1997892,0
Q06187,CHEMBL1997892,0
Q06418,CHEMBL1997892,0
Q07912,CHEMBL1997892,0
Q12851,CHEMBL1997892,0
Q13131,CHEMBL1997892,0
Q13464,CHEMBL1997892,0
Q13627,CHEMBL1997892,0
Q14164,CHEMBL1997892,0
Q16288,CHEMBL1997892,1
Q16539,CHEMBL1997892,1
Q16620,CHEMBL1997892,1
Q5S007,CHEMBL1997892,0
Q7L7X3,CHEMBL1997892,0
Q8IU85,CHEMBL1997892,0
Q96GD4,CHEMBL1997892,0
Q9HAZ1,CHEMBL1997892,0
Q9UHD2,CHEMBL1997892,0
Q9UM73,CHEMBL1997892,0
Q9UQM7,CHEMBL1997892,0
Q9Y463,CHEMBL1997892,0
O14757,CHEMBL1998110,0
O14965,CHEMBL1998110,0
O43293,CHEMBL1998110,0
O60674,CHEMBL1998110,0
O94806,CHEMBL1998110,0
O95819,CHEMBL1998110,0
O96013,CHEMBL1998110,0
P00519,CHEMBL1998110,0
P04629,CHEMBL1998110,0
P06239,CHEMBL1998110,0
P06241,CHEMBL1998110,0
P07333,CHEMBL1998110,0
P07949,CHEMBL1998110,0
P08069,CHEMBL1998110,0
P08581,CHEMBL1998110,0
P09619,CHEMBL1998110,0
P11309,CHEMBL1998110,0
P11362,CHEMBL1998110,0
P16234,CHEMBL1998110,0
P17612,CHEMBL1998110,0
P17948,CHEMBL1998110,0
P29376,CHEMBL1998110,0
P34947,CHEMBL1998110,0
P35968,CHEMBL1998110,0
P36507,CHEMBL1998110,0
P36888,CHEMBL1998110,0
P45983,CHEMBL1998110,0
P45984,CHEMBL1998110,0
P48729,CHEMBL1998110,0
P49336,CHEMBL1998110,0
P49760,CHEMBL1998110,0
P49840,CHEMBL1998110,0
P49841,CHEMBL1998110,0
P50613,CHEMBL1998110,0
P50750,CHEMBL1998110,0
P51812,CHEMBL1998110,0
P51817,CHEMBL1998110,0
P51955,CHEMBL1998110,0
P52333,CHEMBL1998110,0
P53667,CHEMBL1998110,0
Q00535,CHEMBL1998110,0
Q02750,CHEMBL1998110,0
Q04759,CHEMBL1998110,0
Q04771,CHEMBL1998110,0
Q04912,CHEMBL1998110,0
Q05397,CHEMBL1998110,0
Q06187,CHEMBL1998110,0
Q06418,CHEMBL1998110,0
Q07912,CHEMBL1998110,0
Q12851,CHEMBL1998110,0
Q13131,CHEMBL1998110,0
Q13464,CHEMBL1998110,1
Q13627,CHEMBL1998110,0
Q14164,CHEMBL1998110,0
Q16288,CHEMBL1998110,0
Q16539,CHEMBL1998110,0
Q16620,CHEMBL1998110,0
Q5S007,CHEMBL1998110,0
Q7L7X3,CHEMBL1998110,0
Q8IU85,CHEMBL1998110,0
Q96GD4,CHEMBL1998110,0
Q9HAZ1,CHEMBL1998110,0
Q9UHD2,CHEMBL1998110,0
Q9UM73,CHEMBL1998110,0
Q9UQM7,CHEMBL1998110,0
Q9Y463,CHEMBL1998110,0
O14757,CHEMBL1998253,1
O43293,CHEMBL1998253,0
O94806,CHEMBL1998253,0
O95819,CHEMBL1998253,0
O96013,CHEMBL1998253,0
P06239,CHEMBL1998253,0
P06241,CHEMBL1998253,0
P11309,CHEMBL1998253,0
P11362,CHEMBL1998253,0
P17948,CHEMBL1998253,0
P34947,CHEMBL1998253,0
P36507,CHEMBL1998253,0
P45983,CHEMBL1998253,0
P45984,CHEMBL1998253,0
P48729,CHEMBL1998253,0
P49336,CHEMBL1998253,0
P49760,CHEMBL1998253,0
P49840,CHEMBL1998253,0
P49841,CHEMBL1998253,0
P50613,CHEMBL1998253,0
P51812,CHEMBL1998253,0
P51955,CHEMBL1998253,0
P52333,CHEMBL1998253,0
P53667,CHEMBL1998253,1
Q04771,CHEMBL1998253,0
Q04912,CHEMBL1998253,0
Q05397,CHEMBL1998253,0
Q06187,CHEMBL1998253,0
Q07912,CHEMBL1998253,0
Q13464,CHEMBL1998253,0
