drug_id,uniprot_id,interaction
DB13025,P35462,1
DB00988,P34969,1
DB00141,Q9UK23,1
DB05676,Q99623,0
DB12881,P43681,0
DB08846,O96017,0
DB02587,P63092,1
DB02428,P23975,0
DB00788,Q9HBH1,0
DB00384,P51170,1
DB01992,P44886,1
DB00619,P20309,0
DB07641,P21397,1
DB01403,P43405,0
DB02908,P63000,0
DB02379,Q26609,1
DB07238,O60427,0
DB00674,A9X444,1
DB07404,P07148,0
DB11793,P62136,0
DB01289,P00811,0
DB04395,Q9UGN5,0
DB00561,P21917,0
DB04772,O43837,0
DB13060,P30536,0
DB00233,P48169,0
DB07123,P9WGR1,1
DB04472,P35367,0
DB03765,Q07869,0
DB01812,P0A6R0,0
DB03213,P07477,1
DB07761,P24941,1
DB09173,P53779,0
DB00132,Q01959,0
DB00952,P05113,0
DB14844,Q9HBH1,0
DB03524,P01556,1
DB03648,P25705,0
DB12010,O08398,0
DB01254,P06239,1
DB00273,P06493,0
DB05521,P08172,0
DB07577,P12461,1
DB01149,P25963,0
DB06211,P25779,0
DB01228,P00807,0
DB00246,P30085,0
DB12695,Q969G3,1
DB04852,P81006,0
DB00770,Q75WK2,0
DB08807,P07550,1
DB07551,P06009,1
DB03256,O95954,1
DB02288,P28222,0
DB12507,O14757,0
DB01580,P13945,1
DB00374,P43119,1
DB12819,P00929,0
DB08513,P07550,0
DB00668,P14416,0
DB09089,P08172,1
DB02923,P47228,1
DB03147,Q92781,0
DB02710,P00915,0
DB11642,O32248,0
DB06157,P14415,1
DB01923,P39304,1
DB07894,P00929,1
DB13080,P08173,0
DB00320,P28335,1
DB16305,P07550,0
DB00327,P41145,1
DB12399,P35354,1
DB00922,P15121,0
DB12895,P0DMV9,0
DB13596,Q08210,1
DB11638,C0H4V6,1
DB04548,Q46079,1
DB09074,P34903,0
DB00328,Q8I372,0
DB08067,P00742,0
DB02482,O00519,0
DB05964,P26393,0
DB09229,P0A820,0
DB07770,P14867,0
DB02451,Q146M9,1
DB04158,P20309,0
DB00909,Q9Y6E0,0
DB07538,P20292,0
DB01136,P05771,0
DB03553,Q8TCC7,1
DB00143,P53778,0
DB08065,O14757,0
DB08517,P30542,1
DB12582,P23219,0
DB14011,P01375,0
DB03323,P36924,1
DB12088,P23219,0
DB01136,Q02108,0
DB01577,P25815,0
DB04632,P23219,0
DB11752,P0A733,0
DB03534,P0AFU8,0
DB07545,Q9UQB9,1
DB00244,P23219,1
DB08430,Q6UWM7,1
DB04522,O15530,1
DB11596,P0A827,1
DB04569,Q9X0P2,0
DB08266,Q5SHR6,1
DB00397,P43115,0
DB06433,P43405,0
DB00173,P0AF12,1
DB06694,P18825,1
DB12313,P14416,1
DB08266,P36873,0
DB01403,P35348,1
DB07934,P00734,1
DB00420,P35348,1
DB00434,P35367,1
DB07562,P20248,1
DB00908,P28335,0
DB04233,P0A915,1
DB05057,Q9UNI1,1
DB12591,P28072,0
DB00920,P35367,1
DB12319,Q16518,0
DB12010,P15121,0
DB15347,P03276,0
DB07374,P24941,0
DB15010,Q04206,1
DB06262,P13945,1
DB00799,P28702,1
DB00756,P03372,1
DB12410,O94760,0
DB03247,Q9UNI1,0
DB00184,P36544,1
DB08067,P14416,0
DB02345,P24941,0
DB07057,P23975,0
DB02852,P11309,0
DB00338,P21340,0
DB14010,P30418,0
DB02694,Q06830,0
DB08515,P28070,1
DB14128,P05091,1
DB11828,P14416,0
DB08922,P35367,1
DB03351,P00374,1
DB03352,P0A006,1
DB06971,P00918,0
DB03193,Q9UNK4,1
DB06920,P08913,0
DB01393,P11229,0
DB03600,Q9NZD2,1
DB08654,P11086,1
DB12350,P14415,1
DB00246,P11229,1
DB07549,P00734,1
DB12364,P29274,0
DB00391,P08263,0
DB00523,P10826,1
DB01151,P28335,1
DB01483,P34903,1
DB00157,P51553,1
DB00822,Q51504,0
DB00837,Q04864,0
DB00404,P30536,1
DB00313,P11597,0
DB12010,P31152,1
DB01238,P07998,0
DB01927,P11142,0
DB04813,P03372,1
DB11911,P36897,1
DB08676,P44868,0
DB04468,P01375,0
DB01092,P62594,0
DB06486,Q96GD4,1
DB02494,P15085,1
DB00350,P00797,1
DB07529,P24941,1
DB00114,O94903,1
DB07776,P60906,0
DB08009,P08709,0
DB07086,P03372,1
DB08927,P28223,1
DB00939,P23219,1
DB06429,P29371,1
DB01622,P35348,1
DB05495,P08254,1
DB11811,P37231,1
DB00663,O95718,1
DB14856,P11229,0
DB13954,P43681,1
DB07815,Q44244,0
DB11704,P47871,1
DB00721,Q92731,0
DB07597,P26790,0
DB01100,P83797,0
DB08808,P13945,1
DB08234,A0A0M3KKX1,1
DB07247,Q16798,0
DB08231,P23280,0
DB00703,P00918,1
DB06077,P21728,1
DB07172,P19961,0
DB07759,P0AE18,1
DB01861,P46976,1
DB00342,P11229,1
DB03041,O00764,0
DB04522,P29508,1
DB04855,P07477,0
DB11752,P01375,1
DB00714,P21918,1
DB02890,P11172,1
DB04915,Q16654,0
DB03278,P21917,0
DB16040,P08908,1
DB01299,P00734,0
DB12129,P49841,1
DB02527,P31323,1
DB01759,P14679,1
DB03686,P05412,0
DB00304,P14223,0
DB16927,P14416,1
DB08073,P03951,0
DB00285,P23975,1
DB03945,P0A076,1
DB04209,P29973,1
DB00232,P00918,1
DB06436,Q8N159,0
DB00232,P19793,0
DB01044,P04637,0
DB00355,P14416,0
DB01623,P28223,1
DB07952,P51170,0
DB07536,P12235,0
DB12010,P06493,1
DB04400,Q01782,1
DB07618,P24941,1
DB05805,P11413,0
DB11429,Q3J1A5,0
DB01567,P47869,1
DB02644,Q92769,0
DB14146,P24093,0
DB15120,Q9Y5N1,1
DB11219,P08172,0
DB02014,P18031,1
DB14844,Q27218,0
DB07838,O60551,1
DB07616,O60760,1
DB06819,Q96RQ9,0
DB14538,P14060,1
DB04216,Q8IJA9,0
DB09093,P16233,1
DB04530,P50740,0
DB14011,O00519,1
DB01197,P08908,0
DB08175,P28702,1
DB16826,P14416,0
DB01196,Q92731,1
DB00528,Q06432,1
DB11689,Q02750,1
DB06153,P41595,1
DB01902,Q86YB8,1
DB09038,P31639,1
DB06896,P14900,0
DB02755,Q9NS75,0
DB01091,P56868,0
DB04485,P39594,0
DB03800,P49768,0
DB04067,Q99735,0
DB02135,P27169,0
DB00755,P46098,0
DB00157,P49189,1
DB12010,P30968,0
DB01149,P28223,1
DB07337,P10614,0
DB00623,P28335,1
DB00725,P08912,1
DB02901,Q08881,0
DB12756,Q96GD4,1
DB12789,P62508,0
DB06991,Q16539,1
DB07519,P56817,1
DB00157,Q13258,0
DB03516,P07737,0
DB01221,P17612,0
DB07075,Q79G13,0
DB01832,P16930,1
DB03499,P23368,1
DB12080,P13945,1
DB01972,P41007,1
DB07780,P62917,0
DB03601,Q8N142,0
DB07107,P61925,1
DB11859,P18507,1
DB00543,P35462,1
DB12245,P25779,1
DB02746,P48443,1
DB00205,P41143,0
DB04066,O43570,1
DB06204,P24300,0
DB06978,Q5G940,1
DB00173,Q9BY49,1
DB07071,P03951,1
DB08818,P48169,0
DB01812,P49888,1
DB02763,P0A006,1
DB01028,Q56310,0
DB00537,P30291,0
DB00979,P08912,1
DB00675,P0AEZ1,0
DB03818,P0A884,1
DB03389,P07986,1
DB07009,Q92731,1
DB09047,Q99720,0
DB04147,Q07869,0
DB01021,P0AD64,0
DB08388,P25021,0
DB00475,P30536,1
DB01799,Q46822,1
DB08052,P12931,1
DB08896,P11797,0
DB00157,Q8N8N7,0
DB02312,P23219,0
DB12594,P00367,0
DB01097,O14556,0
DB04960,P49356,1
DB11645,P09917,1
DB04741,P20035,0
DB03132,P12931,0
DB01708,Q07869,1
DB11978,P08908,0
DB08674,P49354,1
DB02627,P00811,1
DB02552,P00807,0
DB13063,Q04864,1
DB08818,Q97E82,0
DB03461,O75874,1
DB00543,P14867,1
DB03247,P0A2Y7,1
DB01120,Q99527,0
DB07535,P14867,0
DB19372,Q9H2S1,1
DB02797,P00807,1
DB14013,P20393,1
DB04951,P01137,1
DB19170,P23975,0
DB08815,P34969,1
DB03450,Q53908,0
DB00247,P41595,1
DB07551,P0A3D9,0
DB00157,P30519,1
DB02090,P08254,1
DB15499,Q12908,0
DB12348,P0DPH7,0
DB08839,P46098,1
DB06152,P48551,1
DB14823,P68371,0
DB00458,P0AC13,0
DB08094,P11802,1
DB00143,Q6NSD4,1
DB03202,Q9UNI1,1
DB08537,P24941,1
DB06827,O14757,0
DB07139,P15121,1
DB00209,P20309,1
DB13343,P00918,1
DB00800,P30542,0
DB00246,P08588,0
DB07420,P43119,0
DB03247,O15382,0
DB03709,P35367,0
DB03389,P00918,0
DB05492,P00918,0
DB01238,Q01959,1
DB08347,P08588,1
DB07724,Q07869,1
DB11181,P42574,0
DB07621,P10635,1
DB02596,Q9X1T2,0
DB01221,P06276,1
DB09118,P14867,1
DB07237,P09960,1
DB11901,P10635,0
DB03760,P23434,1
DB03661,Q01959,0
DB01233,P14416,1
DB07624,P28845,1
DB13873,P07148,1
DB07087,P07173,0
DB00201,P21589,1
DB00499,P50406,0
DB00746,Q86Y39,0
DB08373,P11684,1
DB08839,P43235,0
DB06512,Q9HBH1,0
DB05483,P22303,0
DB00599,Q99720,0
DB12470,Q72547,1
DB18122,P06746,0
DB01355,P23975,0
DB02153,P19080,1
DB00334,A0A0M3KKX1,0
DB12817,P07451,0
DB01235,O14957,0
DB03205,P06653,0
DB00907,P22748,0
DB04147,P0AGG2,1
DB11755,P00734,0
DB01200,Q13489,0
DB08438,P00929,0
DB00751,P25021,1
DB11638,Q8TCC7,0
DB02111,P41143,0
DB11638,Q8IKM5,1
DB01857,P41789,1
DB11855,P42216,0
DB03369,P49841,0
DB04855,P08588,1
DB00298,P20309,0
DB06922,P00811,1
DB08896,P04183,0
DB06605,P06608,0
DB08209,P0A0K8,0
DB00949,P25774,0
DB00835,P07550,0
DB04639,Q7Z4J2,0
DB06153,P25100,1
DB15055,P03372,0
DB00925,P33261,0
DB00800,P21918,1
DB11672,P09211,1
DB07346,P56817,1
DB15588,P08246,1
DB13254,P03372,0
DB04147,Q3J1A6,1
DB01229,Q9H4B7,1
DB03498,P00634,1
DB02457,P24310,0
DB00865,Q01959,1
DB01354,P49354,0
DB13182,P63000,0
DB14034,P28566,0
DB01912,Q46730,1
DB04714,P14324,1
DB12623,P28223,0
DB01253,P35348,1
DB11961,P0A884,0
DB11858,Q9Y271,1
DB12863,Q9UNI1,1
DB03109,P07254,1
DB02642,Q8RJN5,0
DB04143,P0A2K1,1
DB12188,P10644,0
DB00184,P17787,1
DB07905,P28482,1
DB04467,Q9ZHG9,1
DB03030,P9WGR1,1
DB17919,P37231,0
DB12986,Q9BPZ7,1
DB03602,P07944,0
DB19314,P03372,0
DB02552,P14324,1
DB00171,O14727,1
DB02726,P09104,1
DB01752,P0A0K8,0
DB01791,P29972,0
DB03148,P14193,1
DB08454,P68400,0
DB00459,P09455,1
DB00688,P20839,1
DB07666,O00238,0
DB07988,P14867,0
DB07776,P62942,0
DB07476,P00915,1
DB11638,P11142,1
DB04768,P02585,0
DB08901,P60709,0
DB08063,Q13133,1
DB11845,Q04864,0
DB02833,P20248,1
DB02338,Q01782,1
DB09194,P23975,0
DB00948,P0AD65,1
DB02405,P09466,1
DB12010,Q04771,1
DB04079,P08100,1
DB11259,P71278,0
DB00166,P30536,0
DB04465,P26514,1
DB11859,P47870,1
DB04315,P51149,1
DB01588,P20248,0
DB00477,Q9X242,0
DB01359,P08588,1
DB04470,P27505,0
DB15971,P35354,0
DB00975,P00813,1
DB00767,O75964,0
DB12010,P13922,0
DB02828,Q59643,1
DB12010,P0ABP8,0
DB08227,Q9Y6Y9,0
DB00466,P23415,1
DB01203,P08588,1
DB00316,P35354,1
DB09060,P84888,0
DB01136,P50406,0
DB14979,P25025,0
DB12693,P0DP24,0
DB01295,P00811,0
DB15232,Q9UI32,1
DB08217,Q15800,0
DB01296,Q04206,1
DB05039,P35340,0
DB00849,P43681,1
DB06207,P25100,1
DB12440,Q01043,0
DB07090,P22748,0
DB07649,Q9UHN1,0
DB00572,P40429,0
DB06412,P25779,0
DB12116,P98170,0
DB04147,Q9NZK7,0
DB11753,P13631,0
DB07434,P00800,1
DB04743,P50591,1
DB07615,P03886,0
DB02709,Q02127,0
DB06479,P34969,0
DB01580,P08588,1
DB02292,P00918,1
DB00988,P31645,1
DB12866,P26281,0
DB03017,P06744,0
DB14014,P20393,1
DB00283,P35367,1
DB07638,Q92731,1
DB04141,P07919,1
DB05608,P08908,0
DB06590,P0AEB2,1
DB04908,P28223,1
DB01548,P35372,1
DB04147,Q9NRX3,0
DB00572,P17612,0
DB01765,P53779,0
DB01536,P14061,1
DB03147,P12676,1
DB01972,Q16774,1
DB01595,P14867,1
DB02379,P0A0K8,0
DB04574,O95167,0
DB01156,P23975,1
DB07687,P24941,1
DB00907,Q9AIU0,0
DB00794,P14867,1
DB02155,P17612,1
DB00502,P09622,0
DB11830,O15379,1
DB04395,P08173,0
DB00334,Q7LG56,0
DB07011,O70038,0
DB03230,Q701N4,0
DB07255,P12461,0
DB03590,Q01959,0
DB00843,P62593,0
DB03299,Q44244,1
DB00822,P09172,1
DB00568,P35367,1
DB07715,P22748,0
DB11848,Q99928,0
DB03106,P08172,0
DB14050,P21964,0
DB12021,P50750,1
DB11638,Q9Y691,0
DB00801,P30536,1
DB01767,P00734,1
DB00313,P08913,0
DB03779,P05362,0
DB02909,P9WK19,1
DB03147,Q9LAG2,1
DB01149,P24941,0
DB08235,O15143,1
DB11951,Q07869,0
DB16159,P49768,1
DB01411,P12724,1
DB04101,P07359,0
DB07676,Q15118,0
DB00142,P37321,0
DB00432,P16083,0
DB00629,P03372,0
DB09195,P35348,1
DB00370,P28335,1
DB11156,P20309,0
DB03976,O75251,0
DB01205,P34903,1
DB00925,P78368,0
DB03176,P10828,1
DB05959,P18825,0
DB02451,P30301,1
DB02153,P84124,1
DB03796,P00183,0
DB00388,P35368,1
DB06153,P06276,0
DB03202,P17252,0
DB06252,P00387,0
DB00248,P07550,1
DB09213,Q14994,0
DB07728,P46439,0
DB08110,P05364,1
DB00142,P08912,0
DB07445,O25928,1
DB06732,P11474,1
DB04253,P38489,1
DB01102,P24530,0
DB08459,P35372,0
DB03787,P08254,0
DB01349,P48443,0
DB07508,P14416,0
DB13931,P21917,0
DB03658,Q79G13,0
DB00301,P35372,0
DB08515,P28072,1
DB07090,P9WGR1,1
DB00449,P22303,1
DB14011,P24752,1
DB15416,Q96RI1,1
DB07498,P15121,1
DB11638,Q8IBI3,1
DB11477,P18089,1
DB05983,P25963,1
DB04147,Q08210,1
DB00837,P42574,0
DB08490,Q07869,0
DB06872,P56937,0
DB00125,P0A9D2,0
DB03756,Q07869,1
DB01445,P50406,1
DB03848,Q9UQQ2,0
DB01524,P03372,1
DB00675,P07550,0
DB12299,P04278,0
DB06963,P9WGR1,0
DB14840,P59846,0
DB08702,P52700,1
DB14070,P0A108,0
DB03222,Q3IWB0,0
DB16825,Q96BI3,1
DB03661,P31645,0
DB01175,P35348,1
DB02899,P26789,1
DB00255,Q14457,0
DB14966,P31645,0
DB06481,Q02127,1
DB08315,P24182,1
DB04336,P00374,0
DB00755,P49788,1
DB00363,P35348,1
DB03798,P12461,1
DB03147,P01308,0
DB07837,O00141,1
DB02253,P74334,1
DB09220,P0AD64,0
DB11790,P25100,0
DB04701,P28161,1
DB00841,P08172,0
DB12267,Q27743,0
DB08855,P28221,0
DB02767,P02929,1
DB00341,P28335,0
DB00331,P51648,0
DB00765,Q16775,0
DB00726,P18089,1
DB15499,P31930,0
DB06486,P12236,0
DB06480,Q13639,1
DB06923,P08254,0
DB00363,Q08210,0
DB00457,P35348,1
DB00463,P43681,1
DB02007,P03372,0
DB06595,P17252,1
DB16927,P00734,0
DB01295,P35348,1
DB08490,P08254,1
DB01176,P49888,1
DB08689,P30874,0
DB00242,Q9Y5K3,0
DB12278,P20309,1
DB00715,Q59334,0
DB02408,P00929,0
DB04665,Q9ULX7,1
DB03336,P21964,1
DB19325,P11229,1
DB00307,Q46856,0
DB06144,P35348,1
DB03428,Q00535,1
DB04141,O14949,1
DB00142,Q64822,0
DB12924,P28222,0
DB01252,P78508,1
DB01200,P08908,1
DB13083,O43174,1
DB01349,P50052,1
DB13421,P40429,0
DB02163,Q05603,1
DB03140,P04075,0
DB07134,P18031,1
DB11672,Q9ULX7,1
DB03461,P44801,1
DB03848,P55055,1
DB09286,Q16539,0
DB07931,O75469,1
DB08204,P0A953,0
DB08814,Q8IIA4,0
DB01744,P22629,0
DB01966,P07602,1
DB01812,P47901,0
DB06852,O14757,1
DB02116,Q00535,1
DB00514,Q99720,1
DB03632,Q13231,1
DB09244,Q9HBH1,0
DB00805,P32297,0
DB03761,P0A884,1
DB00583,Q9UKG9,1
DB04132,P53350,0
DB07359,P35557,1
DB00388,P30838,0
DB11638,P71278,0
DB02726,P60174,1
DB08808,Q08289,0
DB00546,P14867,1
DB03933,P9WMC1,0
DB04039,P06129,1
DB08254,P00734,1
DB09101,P24462,0
DB04209,Q01959,0
DB00661,P35348,1
DB05667,P05108,1
DB02452,Q9HBH1,0
DB08039,Q9UQB9,1
DB12556,O14965,1
DB12010,Q9NZK7,0
DB00851,P00183,0
DB14766,O95977,1
DB12010,Q9UEW8,1
DB12010,P31644,0
DB14539,P04083,1
DB13035,P28566,0
DB03227,Q10588,1
DB12284,P05121,0
DB02432,P22303,0
DB07926,P03956,1
DB08437,P61927,1
DB04702,Q4R2T2,1
DB05812,P05093,1
DB11507,P20248,0
DB13063,Q01201,1
DB12188,P11229,0
DB08149,P61925,1
DB03886,Q03393,1
DB03227,P30291,0
DB03147,Q75Y35,0
DB00831,P63316,1
DB02839,P35368,0
DB05495,P23219,0
DB00262,P00390,1
DB00908,P11474,0
DB02828,P30874,0
DB00727,Q16602,0
DB08260,Q08638,1
DB00972,P25021,1
DB11638,P49761,0
DB00749,P19622,0
DB08860,P12461,0
DB02789,O75469,1
DB07742,Q9HZZ3,0
DB01861,Q14376,1
DB00747,P11229,1
DB00157,O95169,1
DB03006,P61626,1
DB07938,P0A017,1
DB02546,P35462,0
DB00671,P0AD65,1
DB01901,P00918,0
DB12635,P05154,1
DB08607,P10632,1
DB11763,Q04771,1
DB04315,Q08289,0
DB02094,P00807,1
DB11833,P0ABF6,0
DB01224,P0AE18,0
DB00599,P35348,0
DB11673,Q15109,1
DB07133,P00734,1
DB06849,Q15661,1
DB02261,P68400,0
DB01439,P41143,1
DB04602,P28482,0
DB14924,P51843,0
DB08652,P84888,1
DB12753,Q72547,1
DB08604,O24990,1
DB00745,P24941,0
DB08039,Q13131,1
DB02292,P21917,0
DB15496,Q99623,1
DB04526,P54577,0
DB01156,P31645,1
DB03206,Q08638,1
DB09167,P11229,1
DB04416,P23219,0
DB16407,Q04771,0
DB01535,P35372,1
DB04108,P35232,0
DB02314,P14900,1
DB09096,C6KT50,0
DB00505,P20309,1
DB11870,P49768,1
DB01352,P14867,1
DB04130,Q05603,1
DB17097,P51553,1
DB13920,P54750,0
DB00948,P00811,0
DB02567,Q01201,0
DB08180,P30968,0
DB02128,P14867,0
DB03847,P00742,1
DB04946,P08588,1
DB02116,Q12908,0
DB04768,P43235,0
DB01203,P23219,0
DB06276,P63316,0
DB08489,P00634,0
DB04946,P21728,1
DB00568,Q9Q2G8,0
DB09271,P08912,1
DB09285,P35354,1
DB00368,P46098,0
DB08804,P18089,0
DB00875,Q16790,0
DB08168,O96013,0
DB11071,P23219,1
DB03756,P28223,0
DB02279,O43681,0
DB14911,P49765,1
DB01186,P35348,1
DB01825,Q00987,0
DB01879,P33038,1
DB00257,P10613,1
DB02556,P05362,0
DB07728,P49137,1
DB13123,P09382,1
DB12665,P15121,1
DB00157,P07195,1
DB07074,P03951,1
DB11845,P34995,0
DB01216,O66496,0
DB00144,Q9Y2Q0,1
DB01915,P30305,1
DB00457,P25100,1
DB07950,Q92731,0
DB01805,P00782,1
DB11235,P08912,1
DB12611,O14757,1
DB12010,P53667,1
DB05785,P10276,1
DB07720,Q00537,0
DB12695,P08253,0
DB02659,Q96RI1,1
DB01752,Q9H2P9,1
DB04035,Q939N4,1
DB01812,O00204,1
DB03435,P27828,1
DB12010,Q13557,1
DB12571,P21728,0
DB12635,P05121,1
DB02490,P06732,1
DB00223,Q75UV1,0
DB04103,Q16816,0
DB12919,P29274,1
DB04889,P10826,0
DB01185,P80365,1
DB00995,Q9L9D7,0
DB01785,Q8N159,0
DB08639,Q96S37,0
DB00813,P35372,1
DB00306,P34903,1
DB03796,Q9X1H9,1
DB08066,Q07982,0
DB07567,P03372,1
DB03951,P0A759,1
DB04855,P08913,1
DB07802,P51681,0
DB07870,Q8N1C3,0
DB03435,P30085,1
DB02930,O14874,1
DB02981,P00509,1
DB02015,Q8I814,1
DB18950,P43487,0
DB02494,P62913,1
DB01442,Q05940,1
DB14011,P37231,1
DB00951,P33261,1
DB00458,P35372,0
DB12010,Q9H2K8,1
DB06350,Q5SID9,0
DB03585,P50052,0
DB04126,P09668,1
DB04430,P62594,1
DB04685,Q8II92,1
DB11689,Q9UK17,0
DB01819,P35558,1
DB01444,P0CG22,0
DB01331,P10613,0
DB04971,Q07869,1
DB04741,P00363,0
DB07466,P62593,1
DB04590,P08709,1
DB08342,Q9Y296,1
DB08808,P08588,1
DB04643,P29350,0
DB07211,P61073,0
DB18125,P22748,0
DB03222,Q8TDU6,0
DB12843,P21964,0
DB07390,P08253,1
DB09207,Q9NWZ3,0
DB04147,O15217,0
DB03963,P30044,0
DB00804,P00918,0
DB06119,P14867,1
DB00142,Q7LG56,0
DB07032,P48443,0
DB07776,P30542,1
DB00454,P34969,0
DB00280,P11229,1
DB00224,P16442,0
DB02375,Q16613,0
DB12763,P53350,1
DB00842,P30536,1
DB04879,P43155,0
DB03106,Q03181,0
DB05424,P31749,1
DB07335,P12931,1
DB07241,Q8KI25,1
DB00934,P08913,1
DB08486,Q9UQB9,0
DB01841,Q7SI98,0
DB01236,P03886,1
DB08437,Q9H4B7,0
DB08315,P41021,0
DB04272,P9WN39,1
DB01185,P35348,0
DB03542,P14867,0
DB03461,P21890,1
DB00315,Q96PD7,0
DB00120,P07101,1
DB06944,P20248,1
DB00412,P28702,1
DB07534,P60953,0
DB01221,P32745,0
DB06858,P00734,1
DB01224,P08913,1
DB08491,P03956,1
DB04242,Q04416,1
DB01186,P06129,0
DB01150,P53582,0
DB00372,P14416,1
DB04760,P21397,0
DB00129,Q9BXI2,1
DB00454,O00519,0
DB11689,P36507,1
DB08536,P24941,1
DB03979,P39662,1
DB09203,P35348,1
DB02407,P33247,0
DB02627,P18825,0
DB09351,P08588,1
DB01992,Q8TDS4,0
DB05075,O43915,1
DB07563,P43235,1
DB08231,P0DP25,1
DB01603,Q53707,1
DB16232,P24941,1
DB11638,P34897,1
DB01196,P37231,0
DB04233,O33407,1
DB11619,P00734,0
DB03205,P98052,0
DB00821,P35354,1
DB01351,P08172,0
DB00777,P35367,1
DB09068,P31645,1
DB00939,P10145,0
DB08073,P31749,1
DB08229,P42574,1
DB08880,Q08210,1
DB11638,Q07020,1
DB11638,Q8IL80,1
DB00555,P02708,1
DB00808,P51787,1
DB07149,P00390,0
DB04649,P0C2P0,1
DB15012,P33261,0
DB07769,P37231,0
DB01351,P66010,0
DB09041,Q04760,0
DB06847,P31645,0
DB04147,P10384,1
DB07731,P24941,1
DB01978,P07617,1
DB00743,Q83JC4,0
DB00777,P13716,0
DB01198,P24941,0
DB09196,Q72JJ3,0
DB12010,P05364,0
DB04762,Q04828,0
DB03572,P08908,0
DB11638,Q8IIR9,1
DB13051,P24941,0
DB03603,P0AES2,1
DB03482,P35354,0
DB03243,P07477,1
DB12355,P32239,1
DB00909,P37231,0
DB01717,P16304,1
DB12017,Q16539,1
DB02849,Q92731,0
DB12556,P21728,0
DB00805,P17787,0
DB00391,P07451,1
DB00524,P12235,0
DB01136,Q9UN19,0
DB11805,P12931,1
DB02276,P0A6K3,1
DB08308,P00947,1
DB03461,Q9X0A2,1
DB17024,Q99572,1
DB09061,P28223,1
DB00535,P24228,0
DB06216,P31677,0
DB12385,P23219,0
DB12058,Q16539,0
DB00728,P08172,1
DB08629,P14867,0
DB00363,P07477,0
DB08765,P14174,1
DB04485,Q8IDP1,0
DB01392,P08908,1
DB01181,O75469,1
DB00583,P31645,0
DB09050,Q51504,1
DB05409,P23219,1
DB03132,P60174,1
DB02758,P43115,0
DB00292,P14867,1
DB11156,Q7L266,0
DB04908,P21917,1
DB08746,P00742,1
DB11759,P30291,0
DB08378,P00915,0
DB02398,P00749,1
DB03147,P62593,0
DB00420,P35372,0
DB02772,P61626,1
DB03092,P19961,1
DB08231,O91734,1
DB11160,P70174,1
DB19378,P48048,0
DB07007,P23141,0
DB11883,Q7BJM5,0
DB05057,P17540,0
DB00555,Q92769,0
DB13125,P40238,1
DB08218,P24941,1
DB01036,P08172,1
DB08166,P11309,1
DB16407,Q9UNQ0,1
DB05220,O14965,1
DB08627,O14649,0
DB01019,Q59288,0
DB01224,P28222,1
DB07590,A0A6L8PZR0,1
DB02192,P0A433,1
DB01643,P03007,1
DB05864,P28223,0
DB00344,P30939,0
DB01997,P28845,0
DB11477,P17612,0
DB06741,O75311,1
DB01683,Q01726,0
DB03848,Q00080,0
DB07833,P41145,0
DB03193,Q07869,1
DB08168,P62937,1
DB01041,Q96SW2,1
DB00869,Q9UBX1,0
DB07810,P22748,0
DB14785,P14867,0
DB02613,P62917,0
DB06153,P28222,1
DB04137,Q746I8,0
DB09202,P18825,1
DB12789,P00441,0
DB07340,P04183,0
DB01296,P07097,0
DB03147,Q52437,1
DB00157,Q16613,0
DB00909,P00915,1
DB07638,P9WI81,0
DB07170,Q70GK9,1
DB07080,P0AEB2,0
DB16080,P13631,0
DB01429,Q46856,0
DB08535,P30542,0
DB01691,P0AEK4,1
DB02209,P0A794,1
DB00333,P24093,0
DB03661,Q08210,0
DB00413,P14416,1
DB07374,P62829,1
DB12004,P24385,1
DB04714,P9WFF7,1
DB01624,P08913,1
DB12046,P06730,0
DB03777,P49841,1
DB00157,Q9UI09,1
DB05424,P07437,0
DB09286,P14416,1
DB01079,P28335,1
DB02431,Q7SIB1,1
DB04147,P15121,0
DB00907,Q75Y35,0
DB02162,P49773,1
DB15971,P35348,1
DB16447,P76187,0
DB06364,P35372,0
DB00755,P31025,1
DB04395,P0A6H7,1
DB16832,P25774,0
DB13955,Q92731,1
DB00454,P35372,1
DB00562,Q16790,1
DB03327,O00757,0
DB02120,Q60053,1
DB00764,Q14376,0
DB04855,P61769,0
DB14132,P29274,1
DB06786,O95718,1
DB00309,Q9H4B7,1
DB08558,P08588,1
DB01352,P00734,0
DB06738,P28838,0
DB16733,P74334,0
DB07749,P17538,1
DB00462,Q9H4B7,0
DB03174,P03951,0
DB00692,P01584,0
DB00493,Q99572,0
DB14011,P24462,1
DB11365,P52700,0
DB01094,P04278,1
DB14011,Q16678,1
DB00335,P07550,1
DB12695,P56385,1
DB11923,P60339,0
DB07856,P23280,0
DB07298,P03372,0
DB04982,P43116,0
DB07138,Q8IDP8,0
DB02558,P02931,0
DB08837,P04390,0
DB03541,P49841,0
DB01415,Q16790,0
DB15584,Q7L5N7,1
DB07380,P29274,0
DB00316,P20309,0
DB00755,Q9NY56,1
DB06900,Q16651,1
DB14185,P21728,1
DB00342,P24300,0
DB00866,P13945,1
DB12687,P34903,0
DB01548,P99999,0
DB08698,Q9ZLT0,1
DB07281,P56817,1
DB02657,O75964,0
DB01108,P0A3M6,0
DB00374,P15121,0
DB08689,P21728,0
DB08193,A5W4F4,0
DB01115,Q81R22,0
DB04917,Q13639,1
DB14010,P35348,0
DB03247,P50618,1
DB01065,P03372,1
DB08901,P23219,0
